gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000250334.5,LINC00989,0.8281652331352233,NA,0.4075769302844918,0.0006463855823535137,NA,NA,NA,1,1,1
ENSG00000103241.6,FOXF1,0.8280572295188903,NA,0.40763809003199614,0.0009758533320278726,NA,NA,NA,1,1,1
ENSG00000267939.1,CTD-2325M2.1,0.8278206612946009,NA,0.40777207181447905,0.04908422078923149,NA,NA,NA,2,2,2
ENSG00000077380.15,DYNC1I2,-0.827795684337616,NA,0.4077862191901379,0.015382175474179293,NA,NA,NA,1,1,1
ENSG00000197142.10,ACSL5,0.8274998068809509,NA,0.4079538314980614,0.0004516901253593172,NA,NA,NA,1,1,1
ENSG00000166503.8,RP11-382A20.3,0.8273371458053588,NA,0.40804599523317897,0.009875740989386223,NA,NA,NA,1,1,1
ENSG00000069188.16,SDK2,0.8272085746825857,NA,0.4081188523843172,0.02806071088313472,NA,NA,NA,3,3,3
ENSG00000144810.15,COL8A1,-0.8270490169525145,NA,0.40820927943224106,0.0022703940320680546,NA,NA,NA,1,1,1
ENSG00000213398.7,LCAT,0.827014148235321,NA,0.40822904236499025,0.013124538958783126,NA,NA,NA,1,1,1
ENSG00000099960.12,SLC7A4,0.8267490565831264,NA,0.40837930996094796,0.01938730359584411,NA,NA,NA,3,3,3
ENSG00000055732.12,MCOLN3,0.8266084324221703,NA,0.4084590363455678,0.03337723401064641,NA,NA,NA,2,2,2
ENSG00000134153.9,EMC7,0.8263748474915249,NA,0.4085914870018734,0.00017846694935385853,NA,NA,NA,2,2,2
ENSG00000175606.10,TMEM70,0.8263058066368103,NA,0.40863064042700137,0.00365737087072136,NA,NA,NA,1,1,1
ENSG00000249859.9,PVT1,-0.826010310749811,NA,0.40879824290869726,0.014478757100342729,NA,NA,NA,3,3,3
ENSG00000131738.10,KRT33B,0.8259694576263428,NA,0.4088214176345796,2.5166119277297006e-14,NA,NA,NA,1,1,1
ENSG00000166313.18,APBB1,0.8256870749135305,NA,0.4089816260833452,0.019430216176473607,NA,NA,NA,2,2,2
ENSG00000273674.4,CTD-2378E12.1,-0.8256367547744091,NA,0.4090101788896492,0.09323394492827024,NA,NA,NA,2,2,2
ENSG00000233903.2,Z83851.4,-0.8255921602249146,NA,0.4090354838559773,0.011865781137121945,NA,NA,NA,1,1,1
ENSG00000198732.10,SMOC1,0.825572192668915,NA,0.40904681465322523,2.6124630682580137e-06,NA,NA,NA,1,1,1
ENSG00000120693.13,SMAD9,-0.8255298677723295,NA,0.40907083297341185,0.05625730348898169,NA,NA,NA,3,3,3
ENSG00000133884.9,DPF2,0.825461842832509,NA,0.4091094371836378,0.02842456390792829,NA,NA,NA,2,2,2
ENSG00000125249.6,RAP2A,-0.8254237174987792,NA,0.40913107429035,0.001528245067043054,NA,NA,NA,1,1,1
ENSG00000141519.14,CCDC40,-0.8253124621086705,NA,0.4091942184761983,0.2999553536674879,NA,NA,NA,3,3,3
ENSG00000139182.13,CLSTN3,0.8251913595169413,NA,0.4092629581372752,0.12430896824613535,NA,NA,NA,4,4,4
ENSG00000277758.4,ABC7-42404400C24.1,0.8250153929123971,NA,0.4093628516840129,0.358295830325303,NA,NA,NA,4,4,4
ENSG00000178096.8,BOLA1,-0.8249288797378541,NA,0.40941196920645073,7.841655729309593e-09,NA,NA,NA,1,1,1
ENSG00000138336.8,TET1,-0.8249088525772095,NA,0.4094233400496381,8.564173445378684e-05,NA,NA,NA,1,1,1
ENSG00000265681.7,RPL17,-0.8248822970516547,NA,0.4094384177994922,2.330380140940015e-05,NA,NA,NA,2,2,2
ENSG00000140986.7,RPL3L,0.8245642911854167,NA,0.4096190014701967,2.3585066387430274e-05,NA,NA,NA,2,2,2
ENSG00000034239.10,EFCAB1,-0.8244380950927734,NA,0.40969067665043335,0.29665988314262537,NA,NA,NA,1,1,1
ENSG00000179833.4,SERTAD2,0.8241799473762514,NA,0.4098373191913496,3.0745747016709274e-06,NA,NA,NA,1,1,1
ENSG00000198468.7,FLVCR1-AS1,0.8239035000202103,NA,0.409994391564389,1.596453751550129,NA,NA,NA,3,3,3
ENSG00000101222.12,SPEF1,0.8238573012439586,NA,0.4100206443604436,0.010501198348589848,NA,NA,NA,2,2,2
ENSG00000086570.12,FAT2,-0.8235681056976318,NA,0.4101850045713964,2.011379923073603e-06,NA,NA,NA,1,1,1
ENSG00000140259.6,MFAP1,-0.8234965801239014,NA,0.4102256611617706,9.42556834076428e-05,NA,NA,NA,1,1,1
ENSG00000198553.8,KCNRG,-0.8233743906021118,NA,0.4102951217103137,0.02018313321676121,NA,NA,NA,1,1,1
ENSG00000160087.20,UBE2J2,-0.8232398165436152,NA,0.4103716305298324,0.0033364981759207756,NA,NA,NA,2,2,2
ENSG00000121680.15,PEX16,-0.8231128454208375,NA,0.4104438246563267,0.0005574399925548379,NA,NA,NA,1,1,1
ENSG00000138442.9,WDR12,-0.8230648636817932,NA,0.41047110841263346,0.00040661246410498577,NA,NA,NA,1,1,1
ENSG00000232838.3,PET117,0.8227698353714684,NA,0.41063889342691906,0.010925631312099084,NA,NA,NA,2,2,2
ENSG00000235750.9,KIAA0040,-0.8224851464869226,NA,0.410800836942095,0.030226495535862208,NA,NA,NA,2,2,2
ENSG00000160886.13,LY6K,0.8222582493966265,NA,0.4109299331094306,0.7140755807220476,NA,NA,NA,3,3,3
ENSG00000006015.17,C19orf60,-0.8222408294677734,NA,0.41093984540915096,0.003708762067391899,NA,NA,NA,1,1,1
ENSG00000163110.14,PDLIM5,0.8222240438909376,NA,0.4109493968837742,0.02520292422043189,NA,NA,NA,2,2,2
ENSG00000171992.12,SYNPO,0.8221487662379606,NA,0.41099223364848714,0.0006458753461843999,NA,NA,NA,2,2,2
ENSG00000162384.13,C1orf123,0.8217139947258517,NA,0.41123969234399926,0.16268771856488862,NA,NA,NA,3,3,3
ENSG00000250673.2,RP11-6L6.2,0.8215754721039281,NA,0.41131855377391335,1.6492190642744826,NA,NA,NA,3,3,3
ENSG00000184203.7,PPP1R2,-0.821336030960083,NA,0.41145488964907484,0.0024751996331787793,NA,NA,NA,1,1,1
ENSG00000166927.12,MS4A7,0.8213176343844176,NA,0.41146536562162606,0.039032852272375435,NA,NA,NA,2,2,2
ENSG00000170684.8,ZNF296,0.8213116999353473,NA,0.4114687450411376,0.00011465955653139158,NA,NA,NA,2,2,2
ENSG00000146701.11,MDH2,-0.8212907340889622,NA,0.41148068434202323,0.0009919730396355433,NA,NA,NA,2,2,2
ENSG00000182093.14,WRB,-0.8211361169815062,NA,0.4115687396122578,0.11441343096519213,NA,NA,NA,1,1,1
ENSG00000033050.7,ABCF2,-0.8210981037136889,NA,0.4115903900840231,0.01754357893043356,NA,NA,NA,3,3,3
ENSG00000112249.13,ASCC3,-0.8208968363221799,NA,0.4117050332676657,0.05517012122219815,NA,NA,NA,3,3,3
ENSG00000271843.1,RP11-245J9.5,-0.8208369846488869,NA,0.4117391288148504,0.04131387311655555,NA,NA,NA,3,3,3
ENSG00000163053.10,SLC16A14,0.8206138014793396,NA,0.4118662837600401,0.0006104308623265785,NA,NA,NA,1,1,1
ENSG00000131495.8,NDUFA2,-0.8204313516616821,NA,0.4119702488491386,0.0003506013346258672,NA,NA,NA,1,1,1
ENSG00000253873.5,PCDHGA11,0.8202820024160891,NA,0.412055363876238,0.0012553962036378863,NA,NA,NA,2,2,2
ENSG00000104381.12,GDAP1,-0.8202791213989258,NA,0.41205700588764926,0.005886196554285207,NA,NA,NA,1,1,1
